Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX,EDAT_Q,SEXE
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,381,5,9,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,1047,5,9,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,277,5,10,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,672,5,10,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,267,5,11,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,492,5,11,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,213,5,12,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,305,5,12,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,170,5,13,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,226,5,13,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,87,5,14,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,133,5,14,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,55,5,15,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,51,5,15,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,21,5,16,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,19,5,16,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,5,17,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,5,17,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,5,18,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,5,18,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,5,19,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,3,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,4,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,5,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,5,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,6,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,6,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,7,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,7,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,10,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,11,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,12,1
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,12,2
2026-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,17,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,120,1,0,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,150,1,0,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,114,1,1,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,102,1,1,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,101,1,2,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,92,1,2,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,120,1,3,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,137,1,3,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,128,1,4,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,120,1,4,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,111,1,5,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,127,1,5,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,103,1,6,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,109,1,6,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,97,1,7,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,118,1,7,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,115,1,8,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,107,1,8,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,147,1,9,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,159,1,9,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,181,1,10,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,212,1,10,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,180,1,11,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,184,1,11,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,208,1,12,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,196,1,12,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,174,1,13,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,176,1,13,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,142,1,14,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,113,1,14,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,150,1,15,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,90,1,15,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,115,1,16,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,61,1,16,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,90,1,17,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,47,1,17,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,49,1,18,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,20,1,18,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,20,1,19,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,19,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,8,1,20,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,20,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,8,2,0,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,10,2,0,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,1,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,1,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,2,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,10,2,2,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,13,2,3,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,15,2,3,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,22,2,4,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,9,2,4,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,17,2,5,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,14,2,5,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,36,2,6,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,21,2,6,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,17,2,7,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,19,2,7,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,15,2,8,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,21,2,8,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,24,2,9,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,27,2,9,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,10,2,10,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,32,2,10,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,18,2,11,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,20,2,11,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,14,2,12,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,17,2,12,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,13,2,13,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,15,2,13,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,9,2,14,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,14,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,11,2,15,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,8,2,15,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,14,2,16,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,7,2,16,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,12,2,17,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,17,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,10,2,18,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,18,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,19,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,0,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,1,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,1,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,2,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,2,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,3,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,3,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,13,3,4,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,9,3,4,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,30,3,5,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,13,3,5,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,31,3,6,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,38,3,6,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,39,3,7,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,43,3,7,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,31,3,8,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,30,3,8,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,21,3,9,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,23,3,9,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,32,3,10,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,30,3,10,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,39,3,11,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,43,3,11,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,60,3,12,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,59,3,12,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,53,3,13,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,43,3,13,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,70,3,14,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,58,3,14,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,66,3,15,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,47,3,15,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,72,3,16,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,42,3,16,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,64,3,17,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,40,3,17,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,42,3,18,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,15,3,18,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,16,3,19,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,19,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,20,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,0,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,6,4,0,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,8,4,1,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,7,4,1,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,2,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,5,4,2,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,3,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,11,4,3,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,87,4,4,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,59,4,4,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,202,4,5,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,174,4,5,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,232,4,6,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,207,4,6,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,165,4,7,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,169,4,7,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,136,4,8,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,142,4,8,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,68,4,9,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,74,4,9,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,38,4,10,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,50,4,10,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,36,4,11,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,35,4,11,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,22,4,12,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,27,4,12,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,8,4,13,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,12,4,13,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,8,4,14,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,8,4,14,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,6,4,15,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,6,4,15,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,16,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,16,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,17,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,17,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,11,5,0,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,16,5,0,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,31,5,1,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,35,5,1,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,46,5,2,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,50,5,2,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,53,5,3,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,65,5,3,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,165,5,4,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,215,5,4,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,421,5,5,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,461,5,5,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,515,5,6,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,579,5,6,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,465,5,7,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,536,5,7,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,310,5,8,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,444,5,8,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,225,5,9,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,262,5,9,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,148,5,10,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,183,5,10,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,120,5,11,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,142,5,11,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,103,5,12,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,94,5,12,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,89,5,13,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,58,5,13,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,72,5,14,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,36,5,14,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,26,5,15,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,29,5,15,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,15,5,16,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,11,5,16,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,14,5,17,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,17,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,18,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,19,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,5,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,6,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,8,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,9,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,11,2
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,13,1
2026-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,14,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",204,1,0,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",220,1,0,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",174,1,1,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",195,1,1,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",197,1,2,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",206,1,2,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",225,1,3,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",227,1,3,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",198,1,4,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",193,1,4,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",147,1,5,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",158,1,5,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",102,1,6,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",131,1,6,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",102,1,7,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",141,1,7,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",119,1,8,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",142,1,8,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",166,1,9,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",173,1,9,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",218,1,10,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",242,1,10,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",199,1,11,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",230,1,11,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",220,1,12,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",214,1,12,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",147,1,13,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",168,1,13,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",115,1,14,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",111,1,14,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",120,1,15,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",79,1,15,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",118,1,16,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",63,1,16,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",77,1,17,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",39,1,17,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,1,18,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",13,1,18,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",29,1,19,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,19,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,20,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10,2,0,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,2,0,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9,2,1,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",13,2,1,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,2,2,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,2,2,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",20,2,3,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12,2,3,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",40,2,4,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",21,2,4,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",40,2,5,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",31,2,5,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,2,6,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",39,2,6,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",35,2,7,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",24,2,7,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",36,2,8,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",34,2,8,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,2,9,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",59,2,9,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,2,10,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",39,2,10,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",40,2,11,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,2,11,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,2,12,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,2,12,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",39,2,13,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",31,2,13,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,2,14,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,2,14,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",28,2,15,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,2,15,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,2,16,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,2,16,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,2,17,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,2,17,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10,2,18,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,2,18,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,19,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,19,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,20,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,0,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,3,0,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,1,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,3,1,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,3,2,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,3,2,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,3,3,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",13,3,3,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",25,3,4,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,3,4,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,3,5,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,3,5,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",70,3,6,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",65,3,6,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",77,3,7,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",69,3,7,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,3,8,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",57,3,8,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",85,3,9,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",64,3,9,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,3,10,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",81,3,10,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,3,11,1
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",65,3,11,2
2026-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",70,3,12,1
